A0A024R8K8	G3CKS7	1	0.8141127419669387
A0A024R8K8	Q6RJQ3	0	0.021564082895387117
A0A024RBG1	G8HBD9	0	0.00041616500443398093
A0A024RCH0	P12888	0	0.006498097137014063
A0A024RCH0	P88951	0	0.01787692499326264
A0A024RCH0	P89432	0	0.0005638386555011167
A0A024RCH0	Q3KSU8	0	0.31805898648377645
A0A024RCH0	Q6SVZ5	0	0.004016233142782857
A0A024RCH0	Q9QR71	1	0.7982674332372857
A0A075B6H7	O41962	0	0.00012847996957707819
A0A075B6H7	P04291	0	0.00014583839034899629
A0A075B6H7	Q76RG2	0	0.0002852486098306266
A0A075B6H9	O41925	0	0.012724451607805673
A0A075B6H9	O41951	0	0.0008388507506703677
A0A075B6H9	O41969	0	0.0014190060568303902
A0A075B6H9	P68343	0	0.0005551073391569106
A0A075B6H9	P69332	0	0.0011562907266499747
A0A075B6H9	Q76SB6	0	0.0015719248987676794
A0A075B6I0	D3YPE9	0	0.001272221547843812
A0A075B6I0	P89654	0	0.00018034871819841154
A0A075B6I0	Q1HVB3	0	0.003765124229094939
A0A075B6I1	C7E5A9	0	0.0033160334372100897
A0A075B6I1	P89883	0	0.0015193735165281344
A0A075B6I1	Q6QCM6	0	0.0006093644639310245
A0A075B6I1	Q6SW59	0	0.002042206004989549
A0A075B6I3	F5HDA4	0	0.00013338339428243536
A0A075B6I3	P03185	0	0.000885471922468754
A0A075B6I3	P04293	0	0.000486347431302351
A0A075B6I3	P89654	0	0.00024839996211063845
A0A075B6I4	E5LBX2	0	0.0014312218542019029
A0A075B6I4	F5HFG5	0	0.00217524974209181
A0A075B6I4	P88951	0	0.0017468606936710286
A0A075B6I4	Q69115	0	0.00011207220213529599
A0A075B6I4	Q76RG2	0	0.0002723200457997412
A0A075B6I4	Q76RI2	0	0.002536399116835106
A0A075B6I6	O40945	0	0.004496927329822184
A0A075B6I6	P10233	0	0.0003132953817354442
A0A075B6I7	O41949	0	0.002668235679748537
A0A075B6I7	P09708	0	3.903971918612229e-05
A0A075B6I7	P88952	0	0.0005868472667059935
A0A075B6I7	P89883	0	0.0005373123185743627
A0A075B6I7	Q1HVJ2	0	0.01777847437273306
A0A075B6I7	Q98146	0	0.0009247176667968123
A0A075B6I9	P04288	0	0.00047076691988293443
A0A075B6I9	Q1HVG0	0	0.00040926138313644673
A0A075B6J1	O41949	0	0.015136103800449698
A0A075B6J1	P08543	0	0.0028607047699795254
A0A075B6J1	Q1HVH8	0	0.0007143776658985738
A0A075B6J1	Q3KSS3	0	0.0036711756628383446
A0A075B6J2	D3YRZ7	0	5.599223118714974e-05
A0A075B6J2	P0C763	0	0.000552630058244528
A0A075B6J2	P88981	0	8.435574748275957e-05
A0A075B6J2	Q6SW46	0	5.648040360090812e-05
